command,mean,stddev,median,user,system,min,max
target_grk/bin/x86_64/TestTable 10,0.0005432911459999997,0.000652407561237749,0.0004049652799999997,0.0004871799999999999,0.0009712099999999998,0,0.0018646157799999995
target_grk/bin/x86_64/TestTable 100,0.0003710401799999996,0.00016208547378960273,0.0003203757799999996,0.000641512,0.000498206,0.0001235407799999996,0.0006428757799999997
target_grk/bin/x86_64/TestTable 1000,0.00030396047999999953,0.0001392658209564636,0.00031114477999999945,0.00046089599999999997,0.0006837080000000001,0.00011625077999999952,0.0004896627799999996
target_grk/bin/x86_64/TestTable 10000,0.00031595027999999954,0.00013075009858441153,0.0002700937799999994,0.00040398000000000007,0.0008088100000000001,0.00018142877999999946,0.0005119057799999995
