command,mean,stddev,median,user,system,min,max
target_grk/bin/x86_64/LookupTree 10,0.0009041751200000003,0.0005852104862710984,0.0007566920200000001,0.00066388,0.000989932,0.0002194850200000003,0.00208721602
target_grk/bin/x86_64/LookupTree 100,0.0011929080200000003,0.0004608177991404701,0.0010183150200000005,0.0007733999999999999,0.00126139,0.0007445590200000002,0.0020134210200000004
target_grk/bin/x86_64/LookupTree 1000,0.0014675176200000003,0.0005210925053048964,0.0015222425200000003,0.00017775999999999998,0.0023707219999999996,0.0009165160200000002,0.002361857020000001
target_grk/bin/x86_64/LookupTree 10000,0.0016583479200000001,0.0004014555387692945,0.0015444170200000003,0.00066132,0.001965648,0.0011449600200000001,0.002377184020000001
