command,mean,stddev,median,user,system,min,max
target_grk/bin/x86_64/IterateIncrement 10,0.0007414306399999999,0.0003301676599375939,0.0006110261399999998,0.000713668,0.0008732,0.00032754963999999994,0.00136641364
target_grk/bin/x86_64/IterateIncrement 100,0.0014224991399999997,0.0005060713028073876,0.00130877064,0.0010601399999999998,0.0012615499999999997,0.0007570756399999999,0.00249627864
target_grk/bin/x86_64/IterateIncrement 1000,0.00117279664,0.00039407549835081653,0.00109816814,0.0005188840000000001,0.0017304500000000001,0.0006528726400000001,0.0017192796399999998
