command,mean,stddev,median,user,system,min,max
target_grk/bin/x86_64/FactorialAccumulator 10,0.0007885671999999999,0.0003928568063661082,0.0006592213999999997,0.0005106699999999999,0.00113605,0.00032773139999999986,0.0017030004
target_grk/bin/x86_64/FactorialAccumulator 100,0.0016989611999999998,0.0005625745358136604,0.0014371914,0.0006906759999999999,0.0018837200000000002,0.0010836244,0.0026517514
target_grk/bin/x86_64/FactorialAccumulator 1000,0.0010179532,0.0004975258513917308,0.0010212599,0.00050837,0.00126135,0.00028822539999999995,0.0019877954
target_grk/bin/x86_64/FactorialAccumulator 10000,0.0005106058999999998,0.00013969004677678369,0.0005677613999999999,0.0005917579999999997,0.0005430099999999999,0.0002838253999999996,0.0006793953999999997
